ID;GENRE_IDS;RELEASE_DATE;VOTE_COUNT;VOTE_AVERAGE;TITLE
345920;[18, 10749];2016-12-15;5392;7.222;Collateral Beauty
342473;[16, 12, 35, 10751];2016-12-14;1875;7.192;Ballerina
340676;[18, 9648, 53];2016-12-14;1232;5.9;Personal Shopper
330459;[28, 12, 878];2016-12-14;15366;7.493;Rogue One: A Star Wars Story
410117;[18];2016-12-12;759;6.6;Lady Macbeth
388399;[28, 80, 18, 36, 53];2016-12-12;2640;7.054;Patriots Day
381284;[18, 36];2016-12-10;9808;8.057;Hidden Figures
324670;[878, 53, 28];2016-12-09;1726;6.5;Spectral
429450;[53, 18, 28];2016-12-07;471;7.544;Pandora
382593;[35];2016-12-07;593;6.12;Divorce French Style
382591;[18, 35];2016-12-07;2976;7.743;Two Is a Family
376866;[18];2016-12-02;2305;6.455;Jackie
354859;[36, 10749, 18];2016-12-02;470;6.9;The Promise
313369;[35, 18, 10749, 10402];2016-12-01;17044;7.901;La La Land
241258;[27, 53];2016-12-01;562;5.4;Incarnate
384682;[35];2016-11-25;2079;5.687;Office Christmas Party
376290;[18, 80];2016-11-25;1821;7.4;Miss Sloane
347026;[18, 36];2016-11-25;511;6.7;A United Kingdom
346672;[14, 28, 53];2016-11-24;3695;5.889;Underworld: Blood Wars
334543;[18];2016-11-24;6585;8.065;Lion
310307;[18, 36];2016-11-24;4976;7.131;The Founder
338964;[35, 80, 9648];2016-11-23;799;5.4;Bad Santa 2
335797;[16, 35, 10751, 10402];2016-11-23;7987;7.1;Sing
291328;[10749, 35, 18];2016-11-23;471;5.7;Rules Don't Apply
413658;[28, 12, 35, 10751, 14];2016-11-18;353;6.6;The Warriors Gate
376660;[35, 18];2016-11-18;4064;7.16;The Edge of Seventeen
334541;[18];2016-11-18;5880;7.545;Manchester by the Sea
370755;[18, 35, 10749];2016-11-17;1889;7.111;Paterson
259316;[14, 12];2016-11-16;18881;7.318;Fantastic Beasts and Where to Find Them
378108;[18, 16, 10749, 10752, 36];2016-11-12;565;7.9;In This Corner of the World
393519;[18, 27];2016-11-11;3209;7.058;Raw
382598;[10751, 35, 28];2016-11-11;643;6.0;Full Speed
374052;[27, 35, 10749];2016-11-11;547;6.4;The Love Witch
340402;[35, 18];2016-11-11;365;5.9;Almost Christmas
340103;[27, 18];2016-11-11;565;5.529;The Monster
339396;[35, 28];2016-11-11;797;5.8;True Memoirs of an International Assassin
329981;[18, 53];2016-11-11;694;5.3;Shut In
329865;[18, 878, 9648];2016-11-10;17953;7.6;Arrival
293767;[18, 10752];2016-11-10;563;6.0;Billy Lynn's Long Halftime Walk
283378;[18, 14, 10749];2016-11-10;1599;6.1;Fallen
404378;[10751, 18];2016-11-04;1448;7.9;A Street Cat Named Bob
354979;[18, 80, 53];2016-11-04;352;5.1;Dog Eat Dog
340666;[18, 53];2016-11-04;7849;7.421;Nocturnal Animals
339419;[18, 10749];2016-11-04;922;6.7;Loving
332979;[18];2016-11-04;780;6.804;Bleed for This
392142;[35, 10752, 12];2016-11-01;793;6.308;Max & Leon
394684;[53, 80, 18];2016-10-28;432;6.7;May God Save Us
403450;[10752, 18, 35, 10749];2016-10-27;509;7.3;At War for Love
300667;[35, 18];2016-10-27;432;6.4;3 Generations
408033;[35];2016-10-26;637;6.346;Tamara
284052;[28, 12, 14];2016-10-25;22310;7.419;Doctor Strange
375355;[27, 53];2016-10-22;536;6.24;Don't Hang Up
410718;[99];2016-10-21;777;7.7;Before the Flood
390584;[80, 18];2016-10-21;467;5.893;King Cobra
380124;[35];2016-10-21;416;5.744;Boo! A Madea Halloween
376867;[18];2016-10-21;7081;7.375;Moonlight
374473;[18];2016-10-21;1418;7.731;I, Daniel Blake
291356;[37, 28];2016-10-21;585;6.1;In a Valley of Violence
335796;[27];2016-10-20;2476;6.135;Ouija: Origin of Evil
331313;[28, 35];2016-10-20;2030;6.1;Keeping Up with the Joneses
326285;[80, 18];2016-10-20;698;6.2;American Pastoral
375798;[35];2016-10-19;618;4.225;Brice 3
343611;[28, 53];2016-10-19;4923;6.0;Jack Reacher: Never Go Back
369300;[27, 9648, 53];2016-10-18;645;6.226;The Limehouse Golem
396263;[878, 28, 16];2016-10-14;762;7.302;GANTZ:O
339405;[18];2016-10-14;372;6.863;Christine
286567;[28, 12, 878];2016-10-14;782;5.563;Max Steel
302946;[80, 53, 18];2016-10-13;6260;7.088;The Accountant
277834;[12, 35, 10751, 16];2016-10-13;12836;7.564;Moana
207932;[9648, 53, 28];2016-10-13;6269;6.074;Inferno
136799;[10751, 16, 14, 12, 35, 10402];2016-10-13;3605;6.6;Trolls
419639;[53, 18, 27];2016-10-12;357;6.7;The Thinning
340674;[18, 53];2016-10-12;441;4.6;Dark Crimes
332794;[12, 18];2016-10-12;415;6.7;The Odyssey
408508;[18, 10749];2016-10-07;485;7.051;Blue Jay
407806;[99];2016-10-07;744;7.892;13th
369883;[10751, 35];2016-10-07;419;6.9;Middle School: The Worst Years of My Life
333663;[28, 35, 9648];2016-10-07;425;5.8;War on Everyone
324786;[18, 36, 10752];2016-10-07;13907;8.195;Hacksaw Ridge
258230;[14, 12, 10751];2016-10-07;3352;7.283;A Monster Calls
345009;[10752, 53];2016-10-06;1296;6.6;Mine
346685;[53, 9648, 18, 80];2016-10-05;5722;6.441;The Girl on the Train
340481;[53, 18, 80];2016-10-05;392;6.158;The Unknown Girl
492621;[27];2016-09-30;416;5.814;The Midnight Man
402298;[18, 36];2016-09-30;654;6.867;Denial
375012;[18, 27, 10752];2016-09-30;666;6.485;Under the Shadow
340485;[18];2016-09-30;849;6.8;American Honey
213681;[28, 35, 80];2016-09-29;1743;5.741;Masterminds
382511;[35];2016-09-28;909;5.577;Penny Pincher!
296524;[18, 28];2016-09-28;4567;6.9;Deepwater Horizon
283366;[14, 12];2016-09-27;10018;6.836;Miss Peregrine's Home for Peculiar Children
403605;[28, 53, 18];2016-09-24;446;6.4;Headshot
353979;[27, 53];2016-09-24;663;5.836;Pet
375366;[28, 27, 878];2016-09-23;1983;6.5;The Girl with All the Gifts
317557;[18];2016-09-23;435;7.248;Queen of Katwe
393559;[16, 35, 18];2016-09-22;1366;7.8;My Life as a Zucchini
378018;[9648, 27, 878];2016-09-22;1270;6.0;The Void
340945;[28, 10752];2016-09-22;603;5.9;USS Indianapolis: Men of Courage
332210;[12, 16, 35, 10751];2016-09-22;2350;6.664;Storks
334517;[10752, 18, 53];2016-09-19;881;7.12;The Siege of Jadotville
378064;[16, 18, 10749];2016-09-17;4024;8.4;A Silent Voice: The Movie
410199;[878, 53];2016-09-16;1181;6.1;ARQ
374461;[18];2016-09-16;469;7.385;Mr. Church
339994;[18, 80, 53, 27];2016-09-16;447;6.196;The Good Neighbor
391698;[99, 10402];2016-09-15;365;7.551;The Beatles: Eight Days a Week - The Touring Years
351211;[53, 27];2016-09-15;1914;5.218;Blair Witch
302401;[18, 36, 80, 53];2016-09-15;4359;7.104;Snowden
284564;[27, 53];2016-09-15;795;5.4;31
377275;[35, 18, 10749];2016-09-14;484;5.9;In Bed with Victoria
333484;[12, 28, 37];2016-09-14;5982;6.458;The Magnificent Seven
95610;[18, 35, 10749];2016-09-14;2905;6.4;Bridget Jones's Baby
375183;[18];2016-09-13;505;6.7;A Family Man
411009;[99, 80];2016-09-10;553;6.6;Amanda Knox
407559;[27, 9648];2016-09-10;571;4.5;I Am the Pretty Thing That Lives in the House
411638;[53];2016-09-09;431;6.6;The Fury of a Patient Man
340677;[53];2016-09-09;642;5.4;I.T.
339408;[18];2016-09-09;527;6.5;The Birth of a Nation
335791;[18, 53];2016-09-09;402;5.9;When the Bough Breaks
293452;[27, 53];2016-09-09;441;4.5;The Disappointments Room
377263;[36, 18, 10749];2016-09-07;696;7.366;Frantz
363676;[18, 36];2016-09-07;7253;7.2;Sully
375794;[35];2016-09-02;889;7.7;No Manches Frida
336011;[18];2016-09-02;465;5.7;White Girl
283552;[18, 10749];2016-09-02;1358;7.075;The Light Between Oceans
377273;[18];2016-09-01;465;7.471;Aquarius
377264;[27, 878, 53];2016-09-01;1490;5.801;Morgan
294795;[9648, 53];2016-09-01;450;6.392;The 9th Life of Louis Drax
393729;[18];2016-08-31;662;7.7;Divines
413279;[35, 878];2016-08-28;540;7.268;Team Thor
381034;[18, 27, 9648, 53];2016-08-26;485;6.4;I Am Not a Serial Killer
372058;[16, 10749, 18];2016-08-26;11571;8.5;Your Name.
352492;[10402, 18];2016-08-26;588;5.98;XOXO
338189;[18];2016-08-26;1610;7.206;It's Only the End of the World
184341;[18];2016-08-26;415;6.6;Hands of Stone
278924;[28, 80, 53, 12];2016-08-25;3391;6.023;Mechanic: Resurrection
374617;[80, 18];2016-08-19;1381;6.466;Imperium
339792;[35, 10402];2016-08-19;365;6.1;David Brent: Life on the Road
313297;[16, 12, 10751];2016-08-18;3585;7.635;Kubo and the Two Strings
308266;[35, 80, 18];2016-08-18;4981;6.923;War Dogs
389868;[16, 27, 878, 28, 53];2016-08-17;436;6.5;Seoul Station
271969;[28, 36, 12, 18];2016-08-17;1670;5.7;Ben-Hur
351339;[36, 53, 10752];2016-08-12;1033;7.133;Anthropoid
338766;[37, 80, 18];2016-08-11;4493;7.301;Hell or High Water
309886;[28, 53, 18];2016-08-11;1534;6.2;Blood Father
390497;[53, 18];2016-08-10;589;7.295;Tunnel
294272;[12, 10751, 14];2016-08-10;2197;6.371;Pete's Dragon
322240;[14, 35, 10751];2016-08-03;1072;5.8;Nine Lives
297761;[28, 12, 14];2016-08-03;21237;5.92;Suicide Squad
407655;[35, 10751, 14, 10402];2016-08-02;833;7.2;A Cinderella Story: If the Shoe Fits
348893;[28, 18];2016-08-01;1335;7.2;Boyka: Undisputed IV
390989;[35, 878];2016-07-31;387;4.5;Sharknado 4: The 4th Awakens
315011;[28, 878, 27];2016-07-29;1330;7.2;Shin Godzilla
376659;[35];2016-07-28;4088;6.508;Bad Moms
324668;[28, 53];2016-07-27;5761;6.4;Jason Bourne
382322;[28, 16, 80, 18];2016-07-24;1824;6.594;Batman: The Killing Joke
374205;[28, 16, 12, 35];2016-07-23;490;7.2;One Piece Film: GOLD
356298;[35, 18];2016-07-22;382;6.4;Don't Think Twice
345911;[27];2016-07-21;3889;6.4;Lights Out
270774;[28, 35, 53, 9648];2016-07-21;699;5.705;Skiptrace
525686;[35, 18];2016-07-20;503;6.8;Mi prima la sexóloga
396535;[27, 53, 28, 12];2016-07-20;7589;7.754;Train to Busan
374475;[35, 18];2016-07-14;995;6.974;Toni Erdmann
308529;[28, 18];2016-07-14;406;5.0;Kickboxer: Vengeance
43074;[28, 14, 35];2016-07-14;6456;5.349;Ghostbusters
325789;[80, 18, 53];2016-07-13;1675;6.673;The Infiltrator
223702;[12, 16, 35, 14];2016-07-11;7326;5.745;Sausage Party
390734;[16, 878, 28];2016-07-09;696;6.7;Kingsglaive: Final Fantasy XV
409297;[27, 14, 9648];2016-07-08;474;6.2;A Dark Song
334533;[12, 18];2016-07-08;6446;7.9;Captain Fantastic
290825;[35, 14, 27];2016-07-08;437;4.6;Yoga Hosers
271706;[16, 12, 14];2016-07-08;439;7.4;Big Fish & Begonia
337556;[14, 28, 9648];2016-07-07;852;7.0;Emerald Green
316023;[35];2016-07-07;2480;6.1;Mike and Dave Need Wedding Dates
188927;[28, 12, 878];2016-07-07;6661;6.8;Star Trek Beyond
168098;[27, 878, 53];2016-07-06;1062;4.7;Cell
400411;[27, 9648, 53];2016-07-01;400;4.289;Satanic
359412;[28, 80, 53];2016-07-01;655;5.8;Marauders
375804;[35];2016-06-29;583;4.721;Camping 3
316727;[28, 27, 53];2016-06-29;5265;6.4;The Purge: Election Year
258489;[14, 28, 12];2016-06-29;6244;5.907;The Legend of Tarzan
328387;[9648, 12, 80];2016-06-27;6798;7.019;Nerve
375315;[18, 53];2016-06-24;866;7.248;The Salesman
360606;[35, 10751, 12, 10770];2016-06-24;413;7.3;Adventures in Babysitting
347031;[35, 18, 10749, 14, 12];2016-06-24;3533;6.927;Swiss Army Man
332567;[27, 18, 53];2016-06-24;5082;6.3;The Shallows
316152;[28, 18, 36, 10752];2016-06-24;1510;6.8;Free State of Jones
278154;[12, 16, 10751, 35, 878];2016-06-23;4577;6.1;Ice Age: Collision Course
47933;[28, 12, 878];2016-06-22;6086;5.3;Independence Day: Resurgence
328111;[12, 35, 16, 10751];2016-06-18;8102;6.288;The Secret Life of Pets
399106;[10751, 16];2016-06-16;1642;8.148;Piper
359784;[18, 10749];2016-06-16;513;7.693;Maudie
318121;[35, 18];2016-06-16;2176;7.298;The Fundamentals of Caring
302699;[28, 35, 80, 9648];2016-06-16;5969;6.4;Central Intelligence
127380;[12, 16, 35, 10751];2016-06-16;12109;7.0;Finding Dory
267192;[36, 18];2016-06-10;680;6.5;Genius
195590;[53, 28];2016-06-10;584;5.5;Collide
399173;[28, 80, 53];2016-06-08;516;5.5;The Assignment
393764;[35];2016-06-08;648;6.8;The African Doctor
300669;[27, 53];2016-06-08;7485;7.012;Don't Breathe
259693;[27];2016-06-08;8477;7.3;The Conjuring 2
391757;[18, 28];2016-06-07;472;7.018;Never Back Down: No Surrender
400608;[35, 10402];2016-06-03;384;8.0;Bo Burnham: Make Happy
341012;[35, 10402];2016-06-03;1248;6.615;Popstar: Never Stop Never Stopping
334538;[18, 878];2016-06-03;674;5.852;Into the Forest
353571;[18, 35];2016-06-02;722;6.733;Tallulah
291805;[80, 53, 28, 9648];2016-06-02;10788;6.825;Now You See Me 2
383869;[35];2016-06-01;451;5.663;Back to Mom's
308531;[28, 12, 35, 10751, 878];2016-06-01;3544;6.027;Teenage Mutant Ninja Turtles: Out of the Shadows
296096;[18, 10749];2016-06-01;12490;7.9;Me Before You
290098;[53, 18, 10749];2016-06-01;3817;8.208;The Handmaiden
267935;[12, 10751, 14];2016-06-01;3386;6.277;The BFG
301365;[53, 27];2016-05-31;3733;6.51;The Neon Demon
389053;[28, 12, 35];2016-05-27;1501;5.716;The Do-Over
373072;[99];2016-05-26;396;7.159;Tickled
296360;[18, 10749, 35];2016-05-26;540;6.083;Love & Friendship
337674;[18, 53];2016-05-25;1875;6.656;Elle
241259;[12, 10751, 14];2016-05-25;6457;6.559;Alice Through the Looking Glass
68735;[28, 12, 14];2016-05-25;6833;6.382;Warcraft
311667;[18, 9648, 53];2016-05-20;387;5.917;Manhattan Night
246655;[28, 12, 878, 14];2016-05-18;13058;6.514;X-Men: Apocalypse
380225;[18, 35];2016-05-17;874;7.406;Like Crazy
290250;[35, 80, 28];2016-05-15;7987;7.121;The Nice Guys
384798;[28, 27, 878, 53];2016-05-13;581;5.6;Kill Command
369299;[35, 10749];2016-05-13;635;7.713;Don't Blame the Kid
257345;[27, 53];2016-05-13;610;4.8;The Darkness
408381;[53, 18];2016-05-12;366;5.3;Monolith
303858;[53, 18, 28, 35, 80, 9648];2016-05-12;2959;6.434;Money Monster
293670;[27, 9648];2016-05-12;1770;7.354;The Wailing
339397;[35, 18, 10749];2016-05-11;2696;6.461;Café Society
153518;[16, 12, 35, 10751];2016-05-11;3691;6.233;The Angry Birds Movie
315664;[35, 18];2016-05-06;1462;6.7;Florence Foster Jenkins
245913;[18];2016-05-06;1080;7.4;Pelé: Birth of a Legend
205588;[53];2016-05-05;551;6.0;Our Kind of Traitor
366514;[35, 10749, 18];2016-05-04;841;6.009;Up for Love
360365;[35, 18, 10402];2016-05-04;386;7.333;Tini: The New Life of Violetta
325133;[35];2016-05-04;4418;5.821;Neighbors 2: Sorority Rising
342521;[28, 35, 80];2016-04-29;1055;6.067;Keanu
301608;[53, 18, 80];2016-04-29;485;5.168;The Trust
353069;[35, 18, 10749];2016-04-28;1270;6.0;Mother's Day
347882;[18, 53, 28, 878];2016-04-28;516;5.4;Sleight
312669;[18, 10749];2016-04-27;380;5.7;Maggie's Plan
291351;[18];2016-04-27;506;6.2;The Sea of Trees
271110;[12, 28, 878];2016-04-27;22865;7.443;Captain America: Civil War
366170;[12, 16];2016-04-23;434;7.6;Yu-Gi-Oh!: The Dark Side of Dimensions
276624;[28, 27, 18];2016-04-23;433;7.386;I Am a Hero
355008;[35];2016-04-22;519;5.758;Special Correspondents
333669;[28];2016-04-22;1376;6.317;Bastille Day
323262;[35, 27];2016-04-22;491;4.9;Holidays
270010;[35, 18];2016-04-22;1148;5.8;A Hologram for the King
394374;[80, 53];2016-04-21;399;7.1;At the End of the Tunnel
384371;[35];2016-04-20;359;6.224;Roommates Wanted
326423;[35, 18];2016-04-15;463;6.305;Barbershop: The Next Cut
313922;[27, 80, 53];2016-04-15;2706;6.72;Green Room
332411;[28, 80, 18, 53];2016-04-14;662;5.6;I Am Wrath
234004;[28, 12, 16, 10751];2016-04-13;613;5.8;Ratchet & Clank
382399;[10402, 10749, 18];2016-04-08;909;7.1;High Strung
353326;[18, 36];2016-04-08;1426;7.173;The Man Who Knew Infinity
332872;[18, 10749];2016-04-08;863;7.0;Julieta
306947;[53, 27];2016-04-08;2615;6.432;The Invitation
375572;[18, 28];2016-04-07;948;7.544;Italian Race
323676;[35];2016-04-07;1336;5.83;The Boss
302156;[28, 80, 878];2016-04-07;1752;6.203;Criminal
301804;[18, 14, 27, 53];2016-04-07;1856;6.486;Before I Wake
278927;[10751, 12, 18, 14];2016-04-07;8087;6.9;The Jungle Book
303991;[35, 18];2016-04-06;2234;6.8;Demolition
290595;[28, 12, 18];2016-04-06;4821;6.3;The Huntsman: Winter's War
370978;[35, 10749];2016-04-01;362;6.1;Kiki: Love to Love
347126;[18];2016-04-01;406;6.1;God's Not Dead 2
371645;[12, 35, 18];2016-03-31;2081;7.7;Hunt for the Wilderpeople
381356;[35];2016-03-30;1277;7.0;Five
295699;[35];2016-03-30;1110;6.4;Everybody Wants Some!!
337703;[16, 18, 14, 10751];2016-03-27;1271;7.462;The Red Turtle
379291;[878, 28, 16, 12, 35];2016-03-26;965;7.277;Justice League vs. Teen Titans
331583;[18, 53];2016-03-25;1178;6.5;The Whole Truth
302688;[10749, 35];2016-03-23;1005;6.0;My Big Fat Greek Wedding 2
248705;[35, 14];2016-03-23;676;4.128;The Visitors: Bastille Day
209112;[28, 12, 14];2016-03-23;18085;5.974;Batman v Superman: Dawn of Justice
301348;[18, 35, 36];2016-03-22;413;6.0;Elvis & Nixon
387893;[12, 16, 35, 10751, 10770];2016-03-19;479;6.4;Ice Age: The Great Egg-Scapade
341006;[27, 53];2016-03-17;1488;6.143;The Belko Experiment
339984;[10751, 18];2016-03-17;1196;7.445;Miracles from Heaven
186759;[18, 35];2016-03-17;663;5.3;Get a Job
376570;[27, 53];2016-03-12;4600;6.728;Hush
324560;[53, 37];2016-03-12;1147;7.151;Brimstone
369557;[10749, 18, 10402];2016-03-11;2293;7.87;Sing Street
333371;[53, 878, 18, 27];2016-03-10;7996;7.0;10 Cloverfield Lane
262504;[12, 878, 28, 9648];2016-03-09;6648;6.101;Allegiant
329010;[27, 53];2016-03-04;644;5.2;Emelie
279641;[35, 18, 10752];2016-03-04;972;6.3;Whiskey Tango Foxtrot
351809;[80, 53];2016-03-03;367;6.2;To Steal from a Thief
348668;[80, 18, 9648, 53];2016-03-03;568;6.978;A Conspiracy of Faith
267860;[28, 53];2016-03-02;4747;6.206;London Has Fallen
333385;[35, 28, 10749, 80];2016-02-29;1345;6.5;Mr. Right
377154;[18];2016-02-27;362;6.843;Being 17
346651;[28, 878, 27];2016-02-26;352;5.098;Pandemic
364433;[18, 28];2016-02-25;2480;7.4;They Call Me Jeeg
364116;[53, 27];2016-02-25;841;5.5;The Other Side of the Door
319888;[35, 18, 36, 12];2016-02-25;2127;7.169;Eddie the Eagle
205584;[28, 12, 14];2016-02-25;4087;5.661;Gods of Egypt
277839;[35];2016-02-24;487;4.969;Good Guys Go to Heaven, Bad Guys Go to Pattaya
267193;[28, 35];2016-02-24;2301;5.9;Grimsby
372754;[10749, 16];2016-02-20;397;8.338;Dou kyu sei – Classmates
323677;[18, 36];2016-02-19;1536;7.2;Race
310131;[27];2016-02-19;7073;6.976;The Witch
146198;[28, 80, 12, 53];2016-02-19;2147;5.98;Triple 9
336455;[18, 27, 878];2016-02-18;516;5.6;Viral
335778;[28, 12, 18, 14];2016-02-18;835;6.2;Risen
263341;[28, 12, 18];2016-02-18;646;6.111;Crouching Tiger, Hidden Dragon: Sword of Destiny
245703;[12, 18, 878];2016-02-18;1894;6.239;Midnight Special
369781;[35];2016-02-17;364;6.3;Public Friends
354282;[878];2016-02-17;494;5.6;Science Fiction Volume One: The Osiris Child
334522;[10752, 53, 18];2016-02-15;372;6.7;Alone in Berlin
369885;[28, 18, 10752, 10749, 53];2016-02-12;4536;6.793;Allied
298584;[27];2016-02-12;440;4.7;Cabin Fever
381341;[35, 18];2016-02-11;4401;7.9;Perfect Strangers
269149;[16, 12, 10751, 35];2016-02-11;16495;7.748;Zootopia
364051;[18, 36];2016-02-10;402;7.1;The Innocents
293660;[28, 12, 35];2016-02-09;31311;7.623;Deadpool
381890;[35, 14, 10749];2016-02-08;419;6.535;The Mermaid
259694;[35, 10749];2016-02-08;3215;6.3;How to Be Single
329833;[35, 12, 28];2016-02-06;2249;4.922;Zoolander 2
373314;[18, 53];2016-02-05;570;5.632;Misconduct
270487;[35, 80, 9648];2016-02-05;3782;5.922;Hail, Caesar!
330483;[18, 10749];2016-02-04;1897;7.2;The Choice
58431;[10749, 27, 35, 53];2016-02-04;2178;6.157;Pride and Prejudice and Zombies
369778;[35, 18];2016-02-03;727;6.843;Chocolat
369776;[35];2016-02-03;953;5.58;The Tuche Family: The American Dream
334524;[12, 18, 53];2016-02-03;1632;6.616;Gold
351819;[10749, 35];2016-01-28;1347;4.9;Fifty Shades of Black
300673;[28, 18, 36, 53];2016-01-27;1611;6.6;The Finest Hours
359983;[10751, 10770, 16];2016-01-25;1210;6.7;The Lion Guard: Return of the Roar
140300;[28, 12, 16, 35, 10751];2016-01-23;6106;6.91;Kung Fu Panda 3
339547;[27, 28, 878, 53];2016-01-22;596;5.52;Jeruzalem
331962;[18, 80, 53, 9648];2016-01-22;534;4.887;Exposed
321258;[27, 9648, 53];2016-01-22;3762;5.957;The Boy
308453;[18, 35];2016-01-22;369;6.0;The Bronze
291870;[35];2016-01-20;4395;5.928;Dirty Grandpa
366924;[878, 28, 16];2016-01-19;906;7.008;Batman: Bad Blood
377897;[28, 16, 10751];2016-01-15;404;7.0;Barbie: Spy Squad
323675;[28, 35];2016-01-14;1685;6.3;Ride Along 2
315880;[18, 10749];2016-01-14;398;6.4;Correspondence
300671;[10752, 28, 36, 18, 53];2016-01-14;3603;7.3;13 Hours: The Secret Soldiers of Benghazi
299687;[878, 12, 28];2016-01-14;5769;5.942;The 5th Wave
368031;[27, 53];2016-01-07;1245;5.6;Friend Request
329440;[27, 53, 9648];2016-01-07;1749;5.2;The Forest
379170;[80, 18, 9648];2016-01-01;2254;7.8;Sherlock: The Abominable Bride
374416;[35];2016-01-01;2122;6.826;Where Am I Going?
174751;[37, 28, 18];2015-12-31;809;5.8;Jane Got a Gun
291270;[16, 18, 10749, 35];2015-12-30;1702;7.117;Anomalisa
348678;[35, 18];2015-12-25;1164;7.61;A Man Called Ove
281957;[37, 18, 12];2015-12-25;18225;7.5;The Revenant
274167;[35];2015-12-25;3219;6.3;Daddy's Home
274109;[18, 36, 10749];2015-12-25;528;7.389;Palm Trees in the Snow
273248;[18, 9648, 37];2015-12-25;14321;7.756;The Hateful Eight
365222;[28, 18, 36];2015-12-24;1761;7.017;Ip Man 3
274479;[18, 35];2015-12-24;4109;6.5;Joy
352208;[99];2015-12-23;477;7.2;Where to Invade Next
326425;[28, 53];2015-12-18;380;4.6;Extraction
279690;[35, 18, 14, 27];2015-12-18;481;6.2;He Never Died
266294;[35];2015-12-18;1381;6.0;Sisters
258509;[10751, 12, 35, 10402, 16];2015-12-17;1642;6.021;Alvin and the Chipmunks: The Road Chip
140607;[12, 28, 878];2015-12-15;19522;7.267;Star Wars: The Force Awakens
347969;[37, 35];2015-12-11;1420;5.2;The Ridiculous 6
318846;[35, 18];2015-12-11;9095;7.4;The Big Short
365045;[12, 10751, 18];2015-12-10;400;7.191;Heidi
366564;[35];2015-12-09;673;6.99;Comment c'est loin
364067;[35, 10402, 10770];2015-12-04;422;5.246;A Very Murray Christmas
370964;[14, 10749];2015-12-03;377;7.206;I Am Dragon
335578;[10752, 18, 36];2015-12-03;1383;7.796;Land of Mine
257088;[28, 12, 80, 53];2015-12-03;2303;6.0;Point Break
205775;[53, 18, 12, 28, 36];2015-12-03;4118;6.759;In the Heart of the Sea
331836;[35];2015-12-02;1348;6.3;Babysitting 2
379862;[27];2015-11-28;872;6.4;Return
320588;[35, 18, 10749];2015-11-27;479;6.4;Hello, My Name Is Doris
306819;[18];2015-11-27;5762;7.6;The Danish Girl
324807;[18, 53, 10749];2015-11-26;764;6.173;A Bigger Splash
287903;[27, 35, 14];2015-11-26;2222;6.2;Krampus
312221;[28, 18];2015-11-25;7490;7.408;Creed
254302;[18];2015-11-22;1172;5.633;High-Rise
348537;[35, 10749, 10751];2015-11-20;409;5.5;Spanish Affair 2
296100;[35, 12, 14];2015-11-20;1702;6.1;The Night Before
258480;[10749, 18];2015-11-20;3728;7.493;Carol
369230;[35];2015-11-19;424;6.5;Them Who?
131634;[28, 12, 878];2015-11-18;12599;6.9;The Hunger Games: Mockingjay - Part 2
105864;[12, 16, 10751];2015-11-14;5584;6.731;The Good Dinosaur
336004;[28, 80, 53];2015-11-13;929;6.118;Heist
333348;[35, 10751, 18];2015-11-12;806;6.0;Love the Coopers
321741;[18];2015-11-12;2562;7.093;Concussion
314385;[18, 10749];2015-11-12;594;5.547;By the Sea
228066;[18, 878, 53];2015-11-10;2141;5.95;Victor Frankenstein
361931;[99, 36];2015-11-09;383;6.982;Ronaldo
314365;[18, 36];2015-11-06;8272;7.816;Spotlight
312831;[14, 27];2015-11-06;633;5.7;The Hallow
351964;[18, 35, 10749];2015-11-05;415;5.955;The Escort
227973;[35, 16, 10751];2015-11-05;1653;6.933;The Peanuts Movie
364137;[18, 35];2015-11-04;492;7.494;All Three of Us
355338;[16, 10751];2015-11-03;1064;7.193;Riley's First Date?
328589;[35, 18];2015-10-30;748;6.4;The Lady in the Van
218784;[878, 35, 27];2015-10-30;561;6.1;Freaks of Nature
332502;[9648, 878, 53];2015-10-29;473;4.3;400 Days
298382;[18, 35, 37];2015-10-29;1647;7.0;The Dressmaker
294016;[18];2015-10-27;1579;7.166;Trumbo
206647;[28, 12, 53];2015-10-26;10588;6.6;Spectre
302528;[18, 53, 9648];2015-10-23;714;7.3;Remember
294963;[37, 27, 18];2015-10-23;2254;6.859;Bone Tomahawk
273477;[35, 27];2015-10-23;1943;6.541;Scouts Guide to the Zombie Apocalypse
266639;[10402, 10751, 18];2015-10-22;383;5.509;Jem and the Holograms
329805;[18, 10749];2015-10-21;779;7.141;My King
274854;[14, 28, 12, 27];2015-10-21;3621;5.978;The Last Witch Hunter
146301;[27, 53];2015-10-21;1379;5.297;Paranormal Activity: The Ghost Dimension
167073;[10749, 18, 36];2015-10-20;3090;7.3;Brooklyn
359246;[27, 9648, 53];2015-10-16;483;6.5;Hell House LLC
309299;[18, 36];2015-10-16;457;6.5;Experimenter
306964;[27, 53];2015-10-16;497;5.7;Tales of Halloween
300693;[18];2015-10-16;489;6.5;Truth
264644;[18, 53];2015-10-16;9236;8.013;Room
245168;[18, 36];2015-10-16;1618;7.234;Suffragette
346808;[28, 80, 53];2015-10-15;542;5.669;Momentum
296098;[53, 18];2015-10-15;6855;7.2;Bridge of Spies
254320;[35, 18, 10749];2015-10-15;6299;7.046;The Lobster
356296;[80, 18, 53];2015-10-14;1263;7.3;Suburra
344268;[35, 14, 12];2015-10-14;870;4.7;The New Adventures of Aladdin
